"account_type","action","activity_code","amount","as_of_date","check_number","commission","commission_in_gross","contra_broker","cusip","customer","description","effective_date","entry_date","exchange_rate","fees","from_location","front_exec","held_currency_code","interest","maturity_date","misc_fee","nfa_fee","order_number","output_currency_code","payee","price","principal","quantity","sales_credit","sec_fee","security_class_code","security_type","state_tax","symbol","tax_exempt_status","taxes","to_location","trade","transaction_date","user_defined_action"
"INVENTORY","Purchase","","-209244.19","","","0","N","","86754EAT3","91APUN00","SUNNYVALE CALIF FING AUTH LEAS BDS                      2020","Mon, 25 Jan 2021 12:00:00 am EST","Thu, 21 Jan 2021 11:46:51 pm EST","1.00000","0","","VSIN","USD","1419.44","","0","0","N0014F99","USD","","118.757","207824.75","175000","0","0","","FIXED","0","FIXED 86754EAT3","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","133414.63","","","0","N","","917547UZ2","91APUN00","UTAH ST BLDG OWNERSHIP AUTH LE LEASE REV BDS            2009E","Mon, 25 Jan 2021 12:00:00 am EST","Thu, 21 Jan 2021  3:28:21 pm EST","1.00000","0","","VSIN","USD","1177.63","","0","0","N0025F99","USD","","125.94","-132237","-105000","0","0","","FIXED","0","FIXED 917547UZ2","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale Cancellation","","-510647.8","","","0","N","","13063DLW6","91APUN00","CALIFORNIA ST VARIOUS PURP GO REF BDS","Mon, 25 Jan 2021 12:00:00 am EST","Mon, 25 Jan 2021  8:23:21 pm EST","1.00000","0","","","USD","-6175","","0","0","N0003F98","USD","","129.352","504472.8","390000","0","0","","FIXED","0","FIXED 13063DLW6","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","510413.8","","","0","Y","","13063DLW6","91APUN00","CALIFORNIA ST VARIOUS PURP GO REF BDS","Mon, 25 Jan 2021 12:00:00 am EST","Mon, 25 Jan 2021  8:44:58 pm EST","1.00000","0","","","USD","6175","","0","0","N7030F99","USD","","129.292","-504238.8","-390000","0","0","","FIXED","0","FIXED 13063DLW6","N/A","0","","Y","Thu, 21 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","56166.6","","","0","N","","59334DKN3","91APUN00","MIAMI-DADE CNTY FLA WTR & SWR SYS REF BDS              2017","Tue, 26 Jan 2021 12:00:00 am EST","Fri, 22 Jan 2021  4:50:23 pm EST","1.00000","0","","VSIN","USD","519.1","","0","0","N0001F99","USD","","111.295","-55647.5","-50000","0","0","","FIXED","0","FIXED 59334DKN3","N/A","0","","Y","Fri, 22 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","45165.73","","","0","N","","169834FG8","91APUN00","CHIPPEWA HILLS SCH DIST MICH GO UNLTD TAX SCH BLDG SI 2019","Fri, 29 Jan 2021 12:00:00 am EST","Wed, 27 Jan 2021 10:54:39 am EST","1.00000","0","","VSIN","USD","293.33","","0","0","N0001F99","USD","","112.181","-44872.4","-40000","0","0","","FIXED","0","FIXED 169834FG8","N/A","0","","Y","Wed, 27 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","66071.11","","","0","N","","64966QCP3","91APUN00","NEW YORK N Y GO BDS                   FISCA","Fri, 29 Jan 2021 12:00:00 am EST","Wed, 27 Jan 2021  5:55:27 pm EST","1.00000","0","","VSIN","USD","1236.11","","0","0","N0006F99","USD","","129.67","-64835","-50000","0","0","","FIXED","0","FIXED 64966QCP3","N/A","0","","Y","Wed, 27 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","227978.44","","","0","N","","801577KZ9","91APUN00","SANTA CLARA CNTY CALIF FING AU REF LEASE REV BDS        2016Q","Fri, 29 Jan 2021 12:00:00 am EST","Wed, 27 Jan 2021  1:05:18 am EST","1.00000","0","","","USD","1644.44","","0","0","N0017F99","USD","","113.167","-226334","-200000","0","0","","FIXED","0","FIXED 801577KZ9","N/A","0","","Y","Wed, 27 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","397592.52","","","0","N","","937414DC1","91APUN00","WASHINGTON CALIF UNI SCH DIST ELECTION OF 2020 GO BDS  A","Fri, 29 Jan 2021 12:00:00 am EST","Wed, 27 Jan 2021  8:22:32 am EST","1.00000","0","","","USD","111.67","","0","0","N0028F99","USD","","118.651","-397480.85","-335000","0","0","","FIXED","0","FIXED 937414DC1","N/A","0","","Y","Wed, 27 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","45906","","","0","Y","","180848S61","91APUN00","CLARK CNTY NEV GO LTD TAX FLOOD CTL BDS 2020B","Mon, 01 Feb 2021 12:00:00 am EST","Thu, 28 Jan 2021  7:40:21 pm EST","1.00000","0","","","USD","310","","0","0","N0001F99","USD","","113.99","-45596","-40000","0","0","","FIXED","0","FIXED 180848S61","N/A","0","","Y","Thu, 28 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","64781.44","","","0","N","","64966QCP3","91APUN00","NEW YORK N Y GO BDS                   FISCA","Tue, 02 Feb 2021 12:00:00 am EST","Fri, 29 Jan 2021 11:54:41 am EST","1.00000","0","","VSIN","USD","6.94","","0","0","N0001F99","USD","","129.549","-64774.5","-50000","0","0","","FIXED","0","FIXED 64966QCP3","N/A","0","","Y","Fri, 29 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","125237.56","","","0","N","","442349CY0","91APUN00","HOUSTON TEX ARPT SYS REV SUB LIEN REF BDS         2018D","Tue, 02 Feb 2021 12:00:00 am EST","Fri, 29 Jan 2021  8:14:30 pm EST","1.00000","0","","VSIN","USD","430.56","","0","0","N0004F99","USD","","124.807","-124807","-100000","0","0","","FIXED","0","FIXED 442349CY0","N/A","0","","Y","Fri, 29 Jan 2021 12:00:00 am EST",""
"INVENTORY","Sale","","56016.71","","","0","N","","59334DKN3","91APUN00","MIAMI-DADE CNTY FLA WTR & SWR SYS REF BDS              2017","Thu, 04 Feb 2021 12:00:00 am EST","Tue, 02 Feb 2021 11:57:24 am EST","1.00000","0","","","USD","555.21","","0","0","N0001F99","USD","","110.923","-55461.5","-50000","0","0","","FIXED","0","FIXED 59334DKN3","N/A","0","","Y","Tue, 02 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","356966.33","","","0","N","","89602RGB5","91APUN00","TRIBOROUGH BRDG & TUNL AUTH NY MTA GEN BDS              2020","Thu, 04 Feb 2021 12:00:00 am EST","Tue, 02 Feb 2021  4:28:03 am EST","1.00000","0","","VSIN","USD","2633.33","","0","0","N0002F99","USD","","118.111","-354333","-300000","0","0","","FIXED","0","FIXED 89602RGB5","N/A","0","","Y","Tue, 02 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-420566.4","","","0","Y","","278245KS3","91APUN00","EATON RAPIDS MICH PUB SCHS GO UNLTD TAX BLDG  SITE  2021","Tue, 02 Mar 2021 12:00:00 am EST","Wed, 03 Feb 2021  4:14:56 pm EST","1.00000","0","","","USD","0","","0","0","N0005F99","USD","","123.696","420566.4","340000","0","0","","FIXED","0","FIXED 278245KS3","N/A","0","","Y","Wed, 03 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","209491.72","","","0","N","","86754EAT3","91APUN00","SUNNYVALE CALIF FING AUTH LEAS BDS                      2020","Mon, 08 Feb 2021 12:00:00 am EST","Thu, 04 Feb 2021  9:36:23 am EST","1.00000","0","","","USD","1672.22","","0","0","N0039F99","USD","","118.754","-207819.5","-175000","0","0","","FIXED","0","FIXED 86754EAT3","N/A","0","","Y","Thu, 04 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-125146.11","","","0","N","","6461364D0","91APUN00","NEW JERSEY ST TRANSN TR FD AUT TRANSN SYS BDS           2018","Mon, 08 Feb 2021 12:00:00 am EST","Thu, 04 Feb 2021 12:52:24 pm EST","1.00000","0","","VSIN","USD","736.11","","0","0","N0044F99","USD","","124.41","124410","100000","0","0","","FIXED","0","FIXED 6461364D0","N/A","0","","Y","Thu, 04 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-120811","","","0","Y","","64971XXT0","91APUN00","NEW YORK N Y CITY TRANSITIONAL FUTURE TAX SECD  SUB BDS FISCA","Thu, 11 Feb 2021 12:00:00 am EST","Thu, 04 Feb 2021 10:59:03 pm EST","1.00000","0","","","USD","0","","0","0","N0037F99","USD","","120.811","120811","100000","0","0","","FIXED","0","FIXED 64971XXT0","N/A","0","","Y","Thu, 04 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-369191.4","","","0","Y","","360432DZ8","91APUN00","FULTON MICH SCH DIST GO UNLTD TAX BLDG AND SI 2021","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 04 Feb 2021  9:00:57 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0036F99","USD","","119.094","369191.4","310000","0","0","","FIXED","0","FIXED 360432DZ8","N/A","0","","Y","Thu, 04 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","425091.8","","","0","Y","","278245KS3","91APUN00","EATON RAPIDS MICH PUB SCHS GO UNLTD TAX BLDG  SITE  2021","Tue, 02 Mar 2021 12:00:00 am EST","Tue, 09 Feb 2021 12:36:03 pm EST","1.00000","0","","VSIN","USD","0","","0","0","N0001F99","USD","","125.027","-425091.8","-340000","0","0","","FIXED","0","FIXED 278245KS3","N/A","0","","Y","Tue, 09 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-411269.25","","","0","Y","","610056MH3","91APUN00","MONONA GROVE WIS SCH DIST GO SCH BLDG AND IMPT BDS 2019","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021 12:03:14 pm EST","1.00000","0","","VSIN","USD","3281.25","","0","0","N0001F99","USD","","113.33","407988","360000","0","0","","FIXED","0","FIXED 610056MH3","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","31909.08","","","0","N","","016059HU4","91APUN00","ALHAMBRA CALIF UNI SCH DIST GO BDS                   A","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021  2:02:43 pm EST","1.00000","0","","","USD","52.08","","0","0","N0002F99","USD","","127.428","-31857","-25000","0","0","","FIXED","0","FIXED 016059HU4","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","11221.38","","","0","N","","59334DKN3","91APUN00","MIAMI-DADE CNTY FLA WTR & SWR SYS REF BDS              2017","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021  9:04:53 pm EST","1.00000","0","","","USD","121.88","","0","0","N0003F99","USD","","110.995","-11099.5","-10000","0","0","","FIXED","0","FIXED 59334DKN3","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-198694.8","","","0","Y","","57582RA89","91APUN00","MASSACHUSETTS ST GO CONSOLIDATED LN BDS   2020C","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021 11:17:31 pm EST","1.00000","0","","VSIN","USD","2475","","0","0","N0004F99","USD","","109.011","196219.8","180000","0","0","","FIXED","0","FIXED 57582RA89","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","575126.93","","","0","N","","088365KF7","91APUN00","BEXAR CNTY TEX HOSP DIST CTFS OBLIG               2020","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021  7:59:59 am EST","1.00000","0","","VSIN","USD","53.33","","0","0","N0005F99","USD","","119.807","-575073.6","-480000","0","0","","FIXED","0","FIXED 088365KF7","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","121391.56","","","0","N","","64971XXT0","91APUN00","NEW YORK N Y CITY TRANSITIONAL FUTURE TAX SECD  SUB BDS FISCA","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021  8:16:35 pm EST","1.00000","0","","VSIN","USD","55.56","","0","0","N0018F99","USD","","121.336","-121336","-100000","0","0","","FIXED","0","FIXED 64971XXT0","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","86086.84","","","0","N","","610056MH3","91APUN00","MONONA GROVE WIS SCH DIST GO SCH BLDG AND IMPT BDS 2019","Tue, 16 Feb 2021 12:00:00 am EST","Thu, 11 Feb 2021  7:09:18 am EST","1.00000","0","","VSIN","USD","683.59","","0","0","N0020F99","USD","","113.871","-85403.25","-75000","0","0","","FIXED","0","FIXED 610056MH3","N/A","0","","Y","Thu, 11 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","125711.11","","","0","N","","6461364D0","91APUN00","NEW JERSEY ST TRANSN TR FD AUT TRANSN SYS BDS           2018","Wed, 17 Feb 2021 12:00:00 am EST","Fri, 12 Feb 2021  3:49:01 pm EST","1.00000","0","","VSIN","USD","861.11","","0","0","N0001F99","USD","","124.85","-124850","-100000","0","0","","FIXED","0","FIXED 6461364D0","N/A","0","","Y","Fri, 12 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","327143.35","","","0","N","","610056MH3","91APUN00","MONONA GROVE WIS SCH DIST GO SCH BLDG AND IMPT BDS 2019","Wed, 17 Feb 2021 12:00:00 am EST","Fri, 12 Feb 2021 12:17:21 am EST","1.00000","0","","","USD","2622.4","","0","0","N0003F99","USD","","113.867","-324520.95","-285000","0","0","","FIXED","0","FIXED 610056MH3","N/A","0","","Y","Fri, 12 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","54707.5","","","0","Y","","57582RA89","91APUN00","MASSACHUSETTS ST GO CONSOLIDATED LN BDS   2020C","Fri, 19 Feb 2021 12:00:00 am EST","Wed, 17 Feb 2021 11:21:45 am EST","1.00000","0","","VSIN","USD","700","","0","0","N0007F99","USD","","108.015","-54007.5","-50000","0","0","","FIXED","0","FIXED 57582RA89","N/A","0","","Y","Wed, 17 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-66421.17","","","0","N","","38611TBV8","91APUN00","GRAND PARKWAY TRANSN CORP TEX FIRST TIER REF BDS       2020","Mon, 22 Feb 2021 12:00:00 am EST","Thu, 18 Feb 2021  3:01:12 am EST","1.00000","0","","VSIN","USD","979.17","","0","0","N0006F99","USD","","130.884","65442","50000","0","0","","FIXED","0","FIXED 38611TBV8","N/A","0","","Y","Thu, 18 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","139924.63","","","0","N","","57582RA89","91APUN00","MASSACHUSETTS ST GO CONSOLIDATED LN BDS   2020C","Tue, 23 Feb 2021 12:00:00 am EST","Fri, 19 Feb 2021  4:58:34 pm EST","1.00000","0","","VSIN","USD","1863.33","","0","0","N0007F99","USD","","106.201","-138061.3","-130000","0","0","","FIXED","0","FIXED 57582RA89","N/A","0","","Y","Fri, 19 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","58647.89","","","0","N","","360432DZ8","91APUN00","FULTON MICH SCH DIST GO UNLTD TAX BLDG AND SI 2021","Tue, 23 Feb 2021 12:00:00 am EST","Fri, 19 Feb 2021  2:12:22 pm EST","1.00000","0","","VSIN","USD","38.89","","0","0","N0026F99","USD","","117.218","-58609","-50000","0","0","","FIXED","0","FIXED 360432DZ8","N/A","0","","Y","Fri, 19 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-123571.89","","","0","N","","347550MX0","91APUN00","FORT LAUDERDALE FLA GO BDS                   2020","Wed, 24 Feb 2021 12:00:00 am EST","Mon, 22 Feb 2021  3:10:43 am EST","1.00000","0","","","USD","588.89","","0","0","N0001F99","USD","","122.983","122983","100000","0","0","","FIXED","0","FIXED 347550MX0","N/A","0","","Y","Mon, 22 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","122362.89","","","0","N","","347550MX0","91APUN00","FORT LAUDERDALE FLA GO BDS                   2020","Wed, 24 Feb 2021 12:00:00 am EST","Mon, 22 Feb 2021  9:34:23 pm EST","1.00000","0","","VSIN","USD","588.89","","0","0","N0028F99","USD","","121.774","-121774","-100000","0","0","","FIXED","0","FIXED 347550MX0","N/A","0","","Y","Mon, 22 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","64689.44","","","0","N","","38611TBV8","91APUN00","GRAND PARKWAY TRANSN CORP TEX FIRST TIER REF BDS       2020","Fri, 26 Feb 2021 12:00:00 am EST","Wed, 24 Feb 2021  8:19:46 am EST","1.00000","0","","VSIN","USD","1006.94","","0","0","N0001F99","USD","","127.365","-63682.5","-50000","0","0","","FIXED","0","FIXED 38611TBV8","N/A","0","","Y","Wed, 24 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","148449.74","","","0","N","","360432DZ8","91APUN00","FULTON MICH SCH DIST GO UNLTD TAX BLDG AND SI 2021","Fri, 26 Feb 2021 12:00:00 am EST","Wed, 24 Feb 2021  9:59:36 am EST","1.00000","0","","VSIN","USD","144.44","","0","0","N0002F99","USD","","114.081","-148305.3","-130000","0","0","","FIXED","0","FIXED 360432DZ8","N/A","0","","Y","Wed, 24 Feb 2021 12:00:00 am EST",""
"INVENTORY","Sale","","145414.24","","","0","N","","360432DZ8","91APUN00","FULTON MICH SCH DIST GO UNLTD TAX BLDG AND SI 2021","Fri, 26 Feb 2021 12:00:00 am EST","Wed, 24 Feb 2021  8:10:08 pm EST","1.00000","0","","VSIN","USD","144.44","","0","0","N0003F99","USD","","111.746","-145269.8","-130000","0","0","","FIXED","0","FIXED 360432DZ8","N/A","0","","Y","Wed, 24 Feb 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-69189.53","","","0","N","","650010BZ3","91APUN00","NEW YORK ST TWY AUTH GEN REV J 2019 B","Wed, 03 Mar 2021 12:00:00 am EST","Mon, 01 Mar 2021  3:56:29 pm EST","1.00000","0","","","USD","413.33","","0","0","N0013F99","USD","","114.627","68776.2","60000","0","0","","FIXED","0","FIXED 650010BZ3","N/A","0","","Y","Mon, 01 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-602191.11","","","0","N","","8828544U3","91APUN00","TEXAS WATER DEV BRD ST IMPLEMENTATION REV FD 2020","Thu, 04 Mar 2021 12:00:00 am EST","Tue, 02 Mar 2021  1:52:54 am EST","1.00000","0","","","USD","8111.11","","0","0","N0008F99","USD","","118.816","594080","500000","0","0","","FIXED","0","FIXED 8828544U3","N/A","0","","Y","Tue, 02 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-263929.11","","","0","N","","220245H56","91APUN00","CORPUS CHRISTI TEX UTIL SYS RE JR LIEN IMPT REF BDS     2020A","Thu, 04 Mar 2021 12:00:00 am EST","Tue, 02 Mar 2021  9:31:23 pm EST","1.00000","0","","","USD","1361.11","","0","0","N0009F99","USD","","131.284","262568","200000","0","0","","FIXED","0","FIXED 220245H56","N/A","0","","Y","Tue, 02 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-333747.4","","","0","Y","","2350365J5","91APUN00","DALLAS FORT WORTH TEX INTL ARP JT REF BDS               2020","Thu, 04 Mar 2021 12:00:00 am EST","Tue, 02 Mar 2021  1:03:06 am EST","1.00000","0","","","USD","4356.25","","0","0","N0010F99","USD","","129.173","329391.15","255000","0","0","","FIXED","0","FIXED 2350365J5","N/A","0","","Y","Tue, 02 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-127901.89","","","0","N","","544445PQ6","91APUN00","LOS ANGELES CALIF DEPT ARPTS R SR INTL REF BDS          2020","Thu, 04 Mar 2021 12:00:00 am EST","Tue, 02 Mar 2021  5:16:11 pm EST","1.00000","0","","","USD","1513.89","","0","0","N0024F99","USD","","126.388","126388","100000","0","0","","FIXED","0","FIXED 544445PQ6","N/A","0","","Y","Tue, 02 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","265420","","","0","Y","","220245H56","91APUN00","CORPUS CHRISTI TEX UTIL SYS RE JR LIEN IMPT REF BDS     2020A","Tue, 09 Mar 2021 12:00:00 am EST","Fri, 05 Mar 2021 10:57:37 am EST","1.00000","0","","VSIN","USD","1500","","0","0","N0008F99","USD","","131.96","-263920","-200000","0","0","","FIXED","0","FIXED 220245H56","N/A","0","","Y","Fri, 05 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","607155","","","0","Y","","8828544U3","91APUN00","TEXAS WATER DEV BRD ST IMPLEMENTATION REV FD 2020","Thu, 11 Mar 2021 12:00:00 am EST","Tue, 09 Mar 2021  5:38:03 pm EST","1.00000","0","","VSIN","USD","8500","","0","0","N0006F99","USD","","119.731","-598655","-500000","0","0","","FIXED","0","FIXED 8828544U3","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-524565","","","0","Y","","64966QVR8","91APUN00","NEW YORK N Y GO BDS                   FISCA","Wed, 24 Mar 2021 12:00:00 am EDT","Tue, 09 Mar 2021  7:24:13 pm EST","1.00000","0","","","USD","0","","0","0","N0008F99","USD","","104.913","524565","500000","0","0","","FIXED","0","FIXED 64966QVR8","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase Cancellation","","524565","","","0","Y","","64966QVR8","91APUN00","NEW YORK N Y GO BDS                   FISCA","Wed, 24 Mar 2021 12:00:00 am EDT","Tue, 09 Mar 2021  8:45:20 pm EST","1.00000","0","","","USD","0","","0","0","N0008F98","USD","","104.913","-524565","-500000","0","0","","FIXED","0","FIXED 64966QVR8","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-524565","","","0","Y","","64966QVR8","91APUN00","NEW YORK N Y GO BDS                   FISCA","Wed, 24 Mar 2021 12:00:00 am EDT","Tue, 09 Mar 2021 10:17:20 pm EST","1.00000","0","","","USD","0","","0","0","N0009F99","USD","","104.913","524565","500000","0","0","","FIXED","0","FIXED 64966QVR8","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","263945","","","0","Y","","64966QVR8","91APUN00","NEW YORK N Y GO BDS                   FISCA","Wed, 24 Mar 2021 12:00:00 am EDT","Tue, 09 Mar 2021  5:44:56 pm EST","1.00000","0","","","USD","0","","0","0","N0017F99","USD","","105.578","-263945","-250000","0","0","","FIXED","0","FIXED 64966QVR8","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-359430.33","","","0","N","","92006TPJ0","91APUN00","VALLEY RANCH MUN UTIL DIST NO UNLTD TAX BDS            2021","Thu, 25 Mar 2021 12:00:00 am EDT","Tue, 09 Mar 2021  2:02:53 pm EST","1.00000","0","","","USD","493.33","","0","0","N0001F99","USD","","97.01","358937","370000","0","0","","FIXED","0","FIXED 92006TPJ0","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-542260","","","0","Y","","92006TPM3","91APUN00","VALLEY RANCH MUN UTIL DIST NO UNLTD TAX BDS            2021","Thu, 25 Mar 2021 12:00:00 am EDT","Tue, 09 Mar 2021 12:12:16 am EST","1.00000","0","","","USD","760","","0","0","N5003F99","USD","","95","541500","570000","0","0","","FIXED","0","FIXED 92006TPM3","N/A","0","","Y","Tue, 09 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","69620.33","","","0","N","","650010BZ3","91APUN00","NEW YORK ST TWY AUTH GEN REV J 2019 B","Fri, 12 Mar 2021 12:00:00 am EST","Wed, 10 Mar 2021  1:59:19 pm EST","1.00000","0","","VSIN","USD","473.33","","0","0","N0001F99","USD","","115.245","-69147","-60000","0","0","","FIXED","0","FIXED 650010BZ3","N/A","0","","Y","Wed, 10 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","336137.03","","","0","N","","2350365J5","91APUN00","DALLAS FORT WORTH TEX INTL ARP JT REF BDS               2020","Fri, 12 Mar 2021 12:00:00 am EST","Wed, 10 Mar 2021  4:22:02 pm EST","1.00000","0","","VSIN","USD","4639.58","","0","0","N0002F99","USD","","129.999","-331497.45","-255000","0","0","","FIXED","0","FIXED 2350365J5","N/A","0","","Y","Wed, 10 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-237692.67","","","0","N","","579100TT5","91APUN00","MC ALLEN TEX INDPT SCH DIST MAINTENANCE TAX NTS      2020","Mon, 15 Mar 2021 12:00:00 am EDT","Thu, 11 Mar 2021  6:30:45 pm EST","1.00000","0","","VSIN","USD","666.67","","0","0","N0010F99","USD","","118.513","237026","200000","0","0","","FIXED","0","FIXED 579100TT5","N/A","0","","Y","Thu, 11 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","264240","","","0","Y","","64966QVR8","91APUN00","NEW YORK N Y GO BDS                   FISCA","Wed, 24 Mar 2021 12:00:00 am EDT","Thu, 11 Mar 2021  8:38:13 am EST","1.00000","0","","VSIN","USD","0","","0","0","N0016F99","USD","","105.696","-264240","-250000","0","0","","FIXED","0","FIXED 64966QVR8","N/A","0","","Y","Thu, 11 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","129208.56","","","0","N","","544445PQ6","91APUN00","LOS ANGELES CALIF DEPT ARPTS R SR INTL REF BDS          2020","Tue, 16 Mar 2021 12:00:00 am EDT","Fri, 12 Mar 2021  9:57:00 am EST","1.00000","0","","VSIN","USD","1680.56","","0","0","N0003F99","USD","","127.528","-127528","-100000","0","0","","FIXED","0","FIXED 544445PQ6","N/A","0","","Y","Fri, 12 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","169447.83","","","0","N","","92006TPJ0","91APUN00","VALLEY RANCH MUN UTIL DIST NO UNLTD TAX BDS            2021","Thu, 25 Mar 2021 12:00:00 am EDT","Fri, 12 Mar 2021  7:09:19 am EST","1.00000","0","","VSIN","USD","233.33","","0","0","N0002F99","USD","","96.694","-169214.5","-175000","0","0","","FIXED","0","FIXED 92006TPJ0","N/A","0","","Y","Fri, 12 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","260469.92","","","0","N","","92006TPM3","91APUN00","VALLEY RANCH MUN UTIL DIST NO UNLTD TAX BDS            2021","Thu, 25 Mar 2021 12:00:00 am EDT","Fri, 12 Mar 2021  9:57:17 am EST","1.00000","0","","VSIN","USD","366.67","","0","0","N0005F99","USD","","94.583","-260103.25","-275000","0","0","","FIXED","0","FIXED 92006TPM3","N/A","0","","Y","Fri, 12 Mar 2021 12:00:00 am EST",""
"INVENTORY","Sale","","169330.58","","","0","N","","92006TPJ0","91APUN00","VALLEY RANCH MUN UTIL DIST NO UNLTD TAX BDS            2021","Thu, 25 Mar 2021 12:00:00 am EDT","Fri, 12 Mar 2021  8:56:32 pm EST","1.00000","0","","","USD","233.33","","0","0","N0007F99","USD","","96.627","-169097.25","-175000","0","0","","FIXED","0","FIXED 92006TPJ0","N/A","0","","Y","Fri, 12 Mar 2021 12:00:00 am EST",""
"INVENTORY","Purchase","","-267741.13","","","0","N","","544445PQ6","91APUN00","LOS ANGELES CALIF DEPT ARPTS R SR INTL REF BDS          2020","Tue, 23 Mar 2021 12:00:00 am EDT","Fri, 19 Mar 2021 10:53:30 pm EDT","1.00000","0","","VSIN","USD","3733.33","","0","0","N0005F99","USD","","125.718","264007.8","210000","0","0","","FIXED","0","FIXED 544445PQ6","N/A","0","","Y","Fri, 19 Mar 2021 12:00:00 am EDT",""
"INVENTORY","Purchase","","-647570","","","0","Y","","64990FZM9","91APUN00","NEW YORK ST DORM AUTH ST PERS GEN PURP BDS             2021","Thu, 25 Mar 2021 12:00:00 am EDT","Fri, 19 Mar 2021  5:28:24 pm EDT","1.00000","0","","","USD","0","","0","0","N0012F99","USD","","129.514","647570","500000","0","0","","FIXED","0","FIXED 64990FZM9","N/A","0","","Y","Fri, 19 Mar 2021 12:00:00 am EDT",""
